,Sentence #,Word,Tag
30791,," , ",rw
30792,,rpt,rw
30793,,PLAYA,locality
30794,,DE,locality
30795,,JAIMANITAS,locality
30796,," , ",rw
30797,,PLAYA,municipality
30798,," , ",rw
30799,,CIUDAD,province
30800,,DE,province
30801,,LA,province
30802,,HABANA,province
30803,Sentence 1607,3RA,principal_street
30804,,ctra,rw
30805,,e/c,rw
30806,,G,first_side_street
30807,,&%,rw
30808,,H,second_side_street
30809,," , ",rw
30810,,localidad,rw
30811,,SIBARIMAR,locality
30812,," , ",rw
30813,,HABANA,municipality
30814,,DEL,municipality
30815,,ESTE,municipality
30816,," , ",rw
30817,,CIUDAD,province
30818,,DE,province
30819,,LA,province
30820,,HABANA,province
30821,Sentence 1608,3RA,principal_street
30822,,calz,rw
30823,,edif,rw
30824,,H,building
30825,,apt.,rw
30826,,7H4,apartment
30827,,e,rw
30828,,/,rw
30829,,ca,rw
30830,,438,first_side_street
30831,,y,rw
30832,,11RA,second_side_street
30833,,Calzada,rw
30834,," , ",rw
30835,,BOCA,locality
30836,,CIEGA,locality
30837,,"  , ",rw
30838,,HABANA,municipality
30839,,DEL,municipality
30840,,ESTE,municipality
30841,," , ",rw
30842,,CIUDAD,province
30843,,DE,province
30844,,LA,province
30845,,HABANA,province
30846,Sentence 1609,3RA,principal_street
30847,,ave,rw
30848,,Edif.,rw
30849,,D78854,building
30850,,entre,rw
30851,,4TA,first_side_street
30852,,ave,rw
30853,,y,rw
30854,,2DAA,second_side_street
30855,,carretera,rw
30856,," , ",rw
30857,,AMPLIACION,locality
30858,,DE,locality
30859,,MARBELLA,locality
30860,,", ",rw
30861,,HABANA,municipality
30862,,DE,municipality
30863,,ESTE,municipality
30864,," , ",rw
30865,,CIUDAD,province
30866,,DEE,province
30867,,LA,province
30868,,HABANA,province
30869,Sentence 1610,3RA,principal_street
30870,,calle,rw
30871,,entre,rw
30872,,4TA,first_side_street
30873,,Carr.,rw
30874,,y,rw
30875,,2,second_side_street
30876,," , ",rw
30877,,AMPLIACION,locality
30878,,DE,locality
30879,,MARBELLA,locality
30880,,HABANA,municipality
30881,,DEL,municipality
30882,,ESTE,municipality
30883,," , ",rw
30884,,CIUDAD,province
30885,,DE,province
30886,,LA,province
30887,,HABANA,province
30888,Sentence 1611,3RA,principal_street
30889,,calzada,rw
30890,,e/c,rw
30891,,4,first_side_street
30892,,y,rw
30893,,2DA,second_side_street
30894,,ave.,rw
30895,," , ",rw
30896,,AMPLIACION,locality
30897,,DE,locality
30898,,MARBELLA,locality
30899,," , ",rw
30900,,HABANA,municipality
30901,,DEL,municipality
30902,,ESTE,municipality
30903,,CIUDAD,province
30904,,DE,province
30905,,LA,province
30906,,HABANA,province
30907,Sentence 1612,3RA,principal_street
30908,,Calzada,rw
30909,,edi,rw
30910,,6D5,building
30911,,apart.,rw
30912,,88F,apartment
30913,,E\,rw
30914,,ca,rw
30915,,4,first_side_street
30916,,y,rw
30917,,calle,rw
30918,,2,second_side_street
30919,," , ",rw
30920,,AMPLIACION,locality
30921,,DE,locality
30922,,MARBELLA,locality
30923,," , ",rw
30924,,HABANA,municipality
30925,,DEL,municipality
30926,,ESTE,municipality
30927,," , ",rw
30928,,CIUDAD,province
30929,,DE,province
30930,,LA,province
30931,,HABANA,province
30932,Sentence 1613,3R,principal_street
30933,,calle,rw
30934,,e/c,rw
30935,,160,first_side_street
30936,,y,rw
30937,,160,second_side_street
30938,,E,second_side_street
30939,," , ",rw
30940,,ALAMAR,locality
30941,,4,locality
30942,," , ",rw
30943,,HABANA,municipality
30944,,DEL,municipality
30945,,ESTE,municipality
30946,," , ",rw
30947,,CIUDAD,province
30948,,DDE,province
30949,,LA,province
30950,,HABANA,province
30951,Sentence 1614,calle,rw
30952,,L,principal_street
30953,,ent.,rw
30954,,callee,rw
30955,,11,first_side_street
30956,,y,rw
30957,,7,second_side_street
30958,," , ",rw
30959,,VEDADO,locality
30960,," , ",rw
30961,,PLAZA,municipality
30962,,DE,municipality
30963,,LA,municipality
30964,,REVOLUCION,municipality
30965,," , ",rw
30966,,CIUDAD,province
30967,,DE,province
30968,,L@,province
30969,,HABANA,province
30970,Sentence 1615,calle,rw
30971,,L,principal_street
30972,,\,rw
30973,,calle,rw
30974,,11,first_side_street
30975,,&,rw
30976,,7MA,second_side_street
30977,,ave,rw
30978,," , ",rw
30979,,VEDADO,locality
30980,," , ",rw
30981,,PLAZA,municipality
30982,,DE,municipality
30983,,LA,municipality
30984,,REVOLUCION,municipality
30985,," , ",rw
30986,,CIUDAD,province
30987,,DE,province
30988,,LA,province
30989,,HABANA,province
30990,Sentence 1616,L,principal_street
30991,,/,rw
30992,,czda.,rw
30993,,11,first_side_street
30994,,y,rw
30995,,13,second_side_street
30996,,VEDADO,locality
30997,," , ",rw
30998,,PLAZA,municipality
30999,,DE,municipality
31000,,LA,municipality
31001,,REVOLUCION,municipality
31002,," , ",rw
31003,,CIUDAD,province
31004,,DE,province
31005,,LA,province
31006,,HABANA,province
31007,Sentence 1617,L,principal_street
31008,,ed.,rw
31009,,nro.,rw
31010,,7085,building
31011,,apart.,rw
31012,,29D,apartment
31013,,%,rw
31014,,1,first_side_street
31015,,y,rw
31016,,AVENIDA,second_side_street
31017,,DEL,second_side_street
31018,,OESTE,second_side_street
31019,,ARROYO,municipality
31020,,NARANJO,municipality
31021,," , ",rw
31022,,CIUDAD,province
31023,,DE,province
31024,,LA,province
31025,,HABANA,province
31026,Sentence 1618,L,principal_street
31027,,entre,rw
31028,,1RA,first_side_street
31029,,Ave.,rw
31030,,y,rw
31031,,AVENIDA,second_side_street
31032,,DEL,second_side_street
31033,,OESTE,second_side_street
31034,," , ",rw
31035,,ARROYO,municipality
31036,,NARANJO,municipality
31037,,CIUDAD,province
31038,,DE,province
31039,,LA,province
31040,,HABANA,province
31041,Sentence 1619,L,principal_street
31042,,edf.,rw
31043,,32509,building
31044,,e/c,rw
31045,,7,first_side_street
31046,,y,rw
31047,,CALZADA,second_side_street
31048,,ALDABO,second_side_street
31049,," , ",rw
31050,,ALTAHABANA,locality
31051,,BuYEROS,municipality
31052,," , ",rw
31053,,CIUDAD,province
31054,,DE,province
31055,,LA,province
31056,,HABANA,province
31057,Sentence 1620,L,principal_street
31058,,entre,rw
31059,,calles,rw
31060,,7MA,first_side_street
31061,,carretera,rw
31062,,y,rw
31063,,CALZADA,second_side_street
31064,,ALDABO,second_side_street
31065,," , ",rw
31066,,ALTAHABANA,locality
31067,,BOYEROS,municipality
31068,," , ",rw
31069,,CIUDAD,province
31070,,DE,province
31071,,LA,province
31072,,HABANA,province
31073,Sentence 1621,L,principal_street
31074,,edf.,rw
31075,,68839,building
31076,,ap,rw
31077,,no.,rw
31078,,56,apartment
31079,,entre,rw
31080,,Ave.,rw
31081,,D,first_side_street
31082,,y,rw
31083,,VENTO,second_side_street
31084,," , ",rw
31085,,ALTAHABANA,locality
31086,," , ",rw
31087,,BOYEROS,municipality
31088,," , ",rw
31089,,CIUDAD,province
31090,,DE,province
31091,,LA,province
31092,,HABANA,province
31093,Sentence 1622,L,principal_street
31094,,EDF,rw
31095,,G,building
31096,,apt.,rw
31097,,1H2,apartment
31098,,entre,rw
31099,,calles,rw
31100,,Carr.,rw
31101,,D,first_side_street
31102,,y,rw
31103,,ave.,rw
31104,,M,second_side_street
31105,,ALTAHABANA,locality
31106,," , ",rw
31107,,BOYEROS,municipality
31108,," , ",rw
31109,,CIUDAD,province
31110,,DE,province
31111,,LA,province
31112,,HABANA,province
31113,Sentence 1623,Ctra,rw
31114,,204,principal_street
31115,,E\\,rw
31116,,407,first_side_street
31117,,y,rw
31118,,cczda.,rw
31119,,13,second_side_street
31120,,SANTIAGO,locality
31121,,DE,locality
31122,,LS,locality
31123,,VEGAS,locality
31124,," , ",rw
31125,,BOYEROS,municipality
31126,," , ",rw
31127,,ClUDAD,province
31128,,DE,province
31129,,LA,province
31130,,HABANA,province
31131,Sentence 1624,Ave.,rw
31132,,204,principal_street
31133,,e\c,rw
31134,,407,first_side_street
31135,,y,rw
31136,,czda.,rw
31137,,409,second_side_street
31138,,SANTIAGO,locality
31139,,DE,locality
31140,,LAS,locality
31141,,VEGAS,locality
31142,,MUNICIPIO,rw
31143,,BOYEROS,municipality
31144,," , ",rw
31145,,CIUDAD,province
31146,,DE,province
31147,,LA,province
31148,,HABANA,province
31149,Sentence 1625,204,principal_street
31150,,/,rw
31151,,calle,rw
31152,,3,first_side_street
31153,,y,rw
31154,,calle,rw
31155,,1,second_side_street
31156,," , ",rw
31157,,MAZORRA,locality
31158,,BOYEROS,municipality
31159,," , ",rw
31160,,CIUDAD,province
31161,,DE,province
31162,,LA,province
31163,,HABANA,province
31164,Sentence 1626,ave,rw
31165,,204,principal_street
31166,,edif,rw
31167,,B,building
31168,,apartamento,rw
31169,,10,apartment
31170,,etr.,rw
31171,,3,first_side_street
31172,,&%,rw
31173,,1RA,second_side_street
31174,,Carr.,rw
31175,," , ",rw
31176,,MAZORRA,locality
31177,," , ",rw
31178,,BOYEROS,municipality
31179,," , ",rw
31180,,CIUDAD,province
31181,,DE,province
31182,,LA,province
31183,,HABANA,province
31184,Sentence 1627,avenida,rw
31185,,M,principal_street
31186,,entre,rw
31187,,L,first_side_street
31188,,y,rw
31189,,1,second_side_street
31190,," , ",rw
31191,,ALTAHABANA,locality
31192,," , ",rw
31193,,BOYEROS,municipality
31194,," , ",rw
31195,,CIUDAD,province
31196,,DE,province
31197,,LA,province
31198,,HABANA,province
31199,Sentence 1628,Carr,rw
31200,,M,principal_street
31201,,edi,rw
31202,,A,building
31203,,apto.,rw
31204,,27,apartment
31205,,entre,rw
31206,,L,first_side_street
31207,,y,rw
31208,,1RA,second_side_street
31209,,czda.,rw
31210,," , ",rw
31211,,ALTAHABANA,locality
31212,,BOYEROS,municipality
31213,," , ",rw
31214,,CIUDAD,province
31215,,DE,province
31216,,LA,province
31217,,HABANA,province
31218,Sentence 1629,M,principal_street
31219,,e\c,rw
31220,,i,first_side_street
31221,,y,rw
31222,,carrtera,rw
31223,,D,second_side_street
31224,,ALTAHABANA,locality
31225,,BOYEROS,municipality
31226,,CIUDAD,province
31227,,DE,province
31228,,LA,province
31229,,HABANA,province
31230,Sentence 1630,calz,rw
31231,,M,principal_street
31232,,EDF,rw
31233,,8727,building
31234,,/,rw
31235,,Ctra,rw
31236,,1,first_side_street
31237,,y,rw
31238,,calle,rw
31239,,2,second_side_street
31240,," , ",rw
31241,,MONTERREY,locality
31242,,SAN,municipality
31243,,MIGUEL,municipality
31244,,DEL,municipality
31245,,PADRON,municipality
31246,," , ",rw
31247,,CIUDAD,province
31248,,DE,province
31249,,LA,province
31250,,HABANA,province
31251,Sentence 1631,M,principal_street
31252,,e/c,rw
31253,,1,first_side_street
31254,,y,rw
31255,,2DA,second_side_street
31256,,calz,rw
31257,," , ",rw
31258,,MONTERREY,locality
31259,,SAN,municipality
31260,,MIGUEL,municipality
31261,,DEL,municipality
31262,,PADRON,municipality
31263,,CIUDAD,province
31264,,DE,province
31265,,LA,province
31266,,HABANA,province
31267,Sentence 1632,calle,rw
31268,,M,principal_street
31269,,EDIFICIO,rw
31270,,A,building
31271,,e/c,rw
31272,,1RA,first_side_street
31273,,y,rw
31274,,2,second_side_street
31275,,", ",rw
31276,,MONTERREY,locality
31277,," , ",rw
31278,,SAN,municipality
31279,,MIGUEL,municipality
31280,,DEL,municipality
31281,,PADRON,municipality
31282,," , ",rw
31283,,CIUDAD,province
31284,,DE,province
31285,,LA,province
31286,,HABANA,province
31287,Sentence 1633,calle,rw
31288,,M,principal_street
31289,,e\c,rw
31290,,1RA,first_side_street
31291,,&%,rw
31292,,2DA,second_side_street
31293,,calzada,rw
31294,," , ",rw
31295,,reparto,rw
31296,,MONTERREY,locality
31297,," , ",rw
31298,,SAN,municipality
31299,,MIGUEL,municipality
31300,,DEL,municipality
31301,,PADRON,municipality
31302,,CIUDAD,province
31303,,DE,province
31304,,LA,province
31305,,HABANA,province
31306,Sentence 1634,118,principal_street
31307,,Edif.,rw
31308,,H,building
31309,,apart.,rw
31310,,I15,apartment
31311,,%,rw
31312,,71,first_side_street
31313,,y,rw
31314,,81,second_side_street
31315,," , ",rw
31316,,LA,locality
31317,,CLARISA,locality
31318,,MARIANAO,municipality
31319,," , ",rw
31320,,CIUDAD,province
31321,,DE,province
31322,,LA,province
31323,,HABANA,province
31324,Sentence 1635,Carr.,rw
31325,,118,principal_street
31326,,edi,rw
31327,,A,building
31328,,E/,rw
31329,,ave.,rw
31330,,81,first_side_street
31331,,y,rw
31332,,czda.,rw
31333,,83,second_side_street
31334,,LA,locality
31335,,CLARISA,locality
31336,," , ",rw
31337,,MARIANAO,municipality
31338,," , ",rw
31339,,CIUDAD,province
31340,,DE,province
31341,,LA,province
31342,,HABANA,province
31343,Sentence 1636,ca,rw
31344,,118,principal_street
31345,,%,rw
31346,,49,first_side_street
31347,,y,rw
31348,,51,second_side_street
31349,," , ",rw
31350,,poblado,rw
31351,,LOS,locality
31352,,QUEMADOS,locality
31353,," , ",rw
31354,,MARIANAO,municipality
31355,," , ",rw
31356,,CIUDAD,province
31357,,DE,province
31358,,LA,province
31359,,HABANA,province
31360,Sentence 1637,118,principal_street
31361,,EDF,rw
31362,,26,building
31363,,apto,rw
31364,,25,apartment
31365,,e/,rw
31366,,47,first_side_street
31367,,y,rw
31368,,49,second_side_street
31369,,LOS,locality
31370,,QUEMADOS,locality
31371,," , ",rw
31372,,MARIANAO,municipality
31373,,CIUDAD,province
31374,,DE,province
31375,,LA,province
31376,,HABANA,province
31377,Sentence 1638,ctra,rw
31378,,119,principal_street
31379,,entre,rw
31380,,calles,rw
31381,,100,first_side_street
31382,,A,first_side_street
31383,,&,rw
31384,,calle,rw
31385,,SAN,second_side_street
31386,,FRANCISCO,second_side_street
31387,," , ",rw
31388,,PUENTE,locality
31389,,NUEVO,locality
31390,," , ",rw
31391,,BOYEROS,municipality
31392,," , ",rw
31393,,CIUDAD,province
31394,,DE,province
31395,,LA,province
31396,,HABANA,province
31397,Sentence 1639,120,principal_street
31398,,e\c,rw
31399,,459,first_side_street
31400,,y,rw
31401,,451,second_side_street
31402,," , ",rw
31403,,LOS,locality
31404,,COCOS,locality
31405,," , ",rw
31406,,BOYEROS,municipality
31407,," , ",rw
31408,,CIUDAD,province
31409,,DE,province
31410,,LA,province
31411,,HABANA,province
31412,Sentence 1640,120,principal_street
31413,,ent.,rw
31414,,451,first_side_street
31415,,y,rw
31416,,calle,rw
31417,,FINAL,second_side_street
31418,," , ",rw
31419,,BOYEROS,municipality
31420,," , ",rw
31421,,CIUDAD,province
31422,,DE,province
31423,,LA,province
31424,,HABANA,province
31425,Sentence 1641,116,principal_street
31426,,Edif.,rw
31427,,72H9,building
31428,,apto,rw
31429,,#,rw
31430,,73,apartment
31431,,E\,rw
31432,,czda.,rw
31433,,277,first_side_street
31434,,&%,rw
31435,,FUNDACION,second_side_street
31436,,CALABAZAR,locality
31437,," , ",rw
31438,,BOYEROS,municipality
31439,,CIUDAD,province
31440,,DE,province
31441,,LA,province
31442,,HABANA,province
31443,Sentence 1642,czda.,rw
31444,,116,principal_street
31445,,edificio,rw
31446,,H,building
31447,,ap,rw
31448,,98,apartment
31449,,e\c,rw
31450,,277,first_side_street
31451,,y,rw
31452,,Carr.,rw
31453,,279,second_side_street
31454,," , ",rw
31455,,poblado,rw
31456,,CALABAZAR,locality
31457,," , ",rw
31458,,BOYEROS,municipality
31459,," , ",rw
31460,,CIUDAD,province
31461,,DE,province
31462,,LA,province
31463,,HABANA,province
31464,Sentence 1643,K,principal_street
31465,,ent.,rw
31466,,JOVELLAR,first_side_street
31467,,y,rw
31468,,27,second_side_street
31469,,rpt,rw
31470,,VEDADO,locality
31471,," , ",rw
31472,,PLAZA,municipality
31473,,DE,municipality
31474,,LA,municipality
31475,,REVOLUCION,municipality
31476,," , ",rw
31477,,CIUDAD,province
31478,,DE,province
31479,,LA,province
31480,,HABANA,province
31481,Sentence 1644,K,principal_street
31482,,Edifi,rw
31483,,121,building
31484,,aptto,rw
31485,,48A,apartment
31486,,entre,rw
31487,,carret,rw
31488,,27,first_side_street
31489,,DE,first_side_street
31490,,NOVIEMBRE,first_side_street
31491,,y,rw
31492,,27,second_side_street
31493,," , ",rw
31494,,VEDADO,locality
31495,," , ",rw
31496,,PLAZA,municipality
31497,,DE,municipality
31498,,LA,municipality
31499,,REVOLUCION,municipality
31500,," , ",rw
31501,,CIUDAD,province
31502,,DE,province
31503,,LA,province
31504,,HABANA,province
31505,Sentence 1645,pasaje,rw
31506,,213,principal_street
31507,,entre,rw
31508,,calles,rw
31509,,2DA,first_side_street
31510,,Ave.,rw
31511,,y,rw
31512,,carretera,rw
31513,,OBRAPIA,second_side_street
31514,,LA,locality
31515,,FLORIDAD,locality
31516,,SAN,municipality
31517,,MIGUEL,municipality
31518,,DEL,municipality
31519,,PADRON,municipality
31520,," , ",rw
31521,,CIUDAD,province
31522,,DE,province
31523,,LA,province
31524,,HABANA,province
31525,Sentence 1646,214,principal_street
31526,,e,rw
31527,,/,rw
31528,,Carr.,rw
31529,,275,first_side_street
31530,,y,rw
31531,,ctra,rw
31532,,277,second_side_street
31533,," ,",rw
31534,,MAZORRA,locality
31535,," ,  ",rw
31536,,BOYYEROS,municipality
31537,,CIUDAD,province
31538,,DE,province
31539,,LA,province
31540,,HABANA,province
31541,Sentence 1647,ca,rw
31542,,214,principal_street
31543,,%,rw
31544,,calle,rw
31545,,229,first_side_street
31546,,y,rw
31547,,227,second_side_street
31548,," , ",rw
31549,,FONTANAR,locality
31550,," , ",rw
31551,,BOYEROS,municipality
31552,,CIUDAD,province
31553,,DE,province
31554,,LA,province
31555,,HABANA,province
31556,Sentence 1648,214,principal_street
31557,,edf,rw
31558,,5257,building
31559,,apt,rw
31560,,27F,apartment
31561,,entre,rw
31562,,Carr.,rw
31563,,225,first_side_street
31564,,y,rw
31565,,ca,rw
31566,,227,second_side_street
31567,," , ",rw
31568,,FONTANAR,locality
31569,," , ",rw
31570,,BOYEROS,municipality
31571,," , ",rw
31572,,CIUDAD,province
31573,,DE,province
31574,,LA,province
31575,,HABAmA,province
31576,Sentence 1649,214,principal_street
31577,,e/,rw
31578,,2,first_side_street
31579,,y,rw
31580,,ctra,rw
31581,,3,second_side_street
31582,,edif.,rw
31583,,37433,building
31584,," , ",rw
31585,,rpt,rw
31586,,MAZORRA,locality
31587,,BOYEROS,municipality
31588,," , ",rw
31589,,CIUDAD,province
31590,,DE,province
31591,,LA,province
31592,,HABANA,province
31593,Sentence 1650,pasaje,rw
31594,,214,principal_street
31595,,edi,rw
31596,,F4,building
31597,,entre,rw
31598,,calz,rw
31599,,2,first_side_street
31600,,y,rw
31601,,3RA,second_side_street
31602,,ave,rw
31603,," , ",rw
31604,,MAZORRA,locality
31605,," , ",rw
31606,,BOYEROS,municipality
31607,," , ",rw
31608,,CIUDAD,province
31609,,DE,province
31610,,LA,province
31611,,HABANA,province
31612,Sentence 1651,214,principal_street
31613,,entre,rw
31614,,2DA,first_side_street
31615,,y,rw
31616,,3,second_side_street
31617,,MAZORRA,locality
31618,," , ",rw
31619,,BOYEROS,municipality
31620,," , ",rw
31621,,CIUDAD,province
31622,,DE,province
31623,,LA,province
31624,,HABANA,province
31625,Sentence 1652,carretera,rw
31626,,214,principal_street
31627,,E\,rw
31628,,2DA,first_side_street
31629,,ctra,rw
31630,,y,rw
31631,,3RA,second_side_street
31632,,carretera,rw
31633,,MAZORRA,locality
31634,," , ",rw
31635,,BOYEROS,municipality
31636,," , ",rw
31637,,CIUDAD,province
31638,,DE,province
31639,,LA,province
31640,,HABANA,province
31641,Sentence 1653,ca,rw
31642,,214,principal_street
31643,,ent.,rw
31644,,13,first_side_street
31645,,y,rw
31646,,17,second_side_street
31647,," , ",rw
31648,,LA,locality
31649,,CATALINA,locality
31650,," , ",rw
31651,,BOYEROS,municipality
31652,," , ",rw
31653,,CIUDAD,province
31654,,DE,province
31655,,LA,province
31656,,HABANA,province
31657,Sentence 1654,214,principal_street
31658,,ed,rw
31659,,6A161,building
31660,,E/,rw
31661,,Carr,rw
31662,,13,first_side_street
31663,,y,rw
31664,,ave.,rw
31665,,413,second_side_street
31666,,reparto,rw
31667,,LA,locality
31668,,CATALINA,locality
31669,," , ",rw
31670,,BOYEROS,municipality
31671,," , ",rw
31672,,prov,rw
31673,,CIUDAD,province
31674,,DE,province
31675,,LA,province
